ï»¿ID,Year_Birth,Education,Marital_Status,Income,Kidhome,Teenhome,Dt_Customer,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Response,Age,Tenure_Years,Tenure_Months,Total_Spend,Total_Purchases,Customer_Type,Family_Size,Campaign_Acceptance_Rate
3641,1976,Graduation,Married,13624,1,0,2013-01-20,93,10,2,15,2,1,6,2,2,0,3,6,0,0,0,0,0,0,0,49,12,7,36.00,7,Low-income,3,0.00
10156,1975,Graduation,Single,84196,0,1,2013-03-06,56,215,63,507,231,31,190,1,8,4,7,3,0,0,0,0,0,0,0,50,12,5,1237.00,20,High-income,2,0.00
4299,1960,Graduation,Married,70971,0,1,2012-09-21,28,1001,17,572,93,125,17,7,11,11,5,7,0,0,0,0,0,0,1,65,12,11,1825.00,34,High-income,3,0.00
3469,1977,PhD,Divorced/Widowed,34487,1,1,2012-06-09,94,19,18,33,24,1,8,3,3,0,3,9,0,0,0,0,0,0,0,48,13,2,103.00,9,Medium-income,3,0.00
5063,1977,Graduation,Single,28769,1,0,2012-12-18,76,41,5,129,10,3,3,3,4,1,4,9,0,0,0,0,0,0,0,48,12,8,191.00,12,Medium-income,2,0.00
10727,1970,PhD,Married,69084,1,0,2013-11-19,43,1181,107,199,39,30,30,2,7,3,13,8,0,0,0,0,0,0,0,55,11,9,1586.00,25,High-income,3,0.00
9624,1958,PhD,Married,65488,0,0,2014-06-13,46,603,45,207,36,18,54,1,3,4,6,1,0,0,0,0,0,0,0,67,11,2,963.00,14,High-income,2,0.00
5156,1970,"2n Cycle",Married,62466,0,1,2014-01-15,13,129,129,259,168,121,83,5,6,3,12,4,0,0,0,0,0,0,0,55,11,7,889.00,26,High-income,3,0.00
4376,1960,"2n Cycle",Single,32218,0,0,2014-02-15,27,10,24,15,13,1,30,1,2,1,3,7,1,0,0,0,0,0,1,65,11,6,93.00,7,Medium-income,1,20.00
8923,1973,Graduation,Single,83917,0,0,2013-04-18,12,514,22,732,42,198,79,1,6,7,7,3,0,0,0,0,0,0,1,52,12,4,1587.00,21,High-income,1,0.00
8461,1962,Graduation,Divorced/Widowed,46102,2,1,2014-10-03,3,14,0,1,0,0,1,1,1,0,2,7,0,0,0,0,0,0,0,63,10,10,16.00,4,High-income,4,0.00
6945,1952,Graduation,Single,84574,0,0,2013-04-06,72,387,20,713,38,54,163,1,9,11,11,5,0,0,0,0,0,0,0,73,12,4,1375.00,32,High-income,1,0.00
944,1962,Graduation,Married,56181,0,1,2013-08-01,6,121,103,69,8,44,48,1,4,2,7,4,0,0,0,0,0,0,0,63,12,0,393.00,14,High-income,3,0.00
1907,1950,Master,Divorced/Widowed,63120,0,1,2012-09-28,53,965,69,279,54,41,69,5,8,4,9,7,0,0,0,0,0,0,1,75,12,10,1477.00,26,High-income,2,0.00
701,1971,Graduation,Married,73691,0,1,2013-06-11,58,707,21,250,85,43,73,2,6,2,8,2,1,0,0,0,0,0,0,54,12,2,1179.00,18,High-income,3,20.00
3856,1960,Graduation,Married,63381,0,1,2012-05-10,78,571,50,142,33,50,159,4,4,5,13,2,0,0,0,0,0,0,0,65,13,3,1005.00,26,High-income,3,0.00
4149,1948,PhD,Married,76140,0,0,2014-05-13,57,586,66,653,17,0,26,1,5,9,6,2,0,0,0,0,0,0,0,77,11,3,1348.00,21,High-income,2,0.00
2131,1959,PhD,Divorced/Widowed,62859,0,1,2012-12-30,37,1063,89,102,16,12,25,4,9,4,6,6,0,0,0,0,0,0,0,66,12,7,1307.00,23,High-income,2,0.00
2942,1964,Graduation,Single,45906,0,1,2013-07-05,20,305,3,27,4,3,144,2,5,4,4,5,1,0,0,0,0,0,0,61,12,1,486.00,15,High-income,2,20.00
1173,1947,Master,Married,77632,0,0,2013-10-03,73,1200,105,758,0,42,147,1,4,2,6,2,0,1,1,0,0,0,1,78,11,10,2252.00,13,High-income,2,40.00
4381,1971,PhD,Married,46463,1,1,2013-08-18,56,163,2,40,8,11,11,7,3,1,6,6,0,0,0,0,0,0,0,54,12,0,235.00,17,High-income,4,0.00
4611,1970,Graduation,Married,105471,0,0,2013-01-21,36,1009,181,104,202,21,207,0,9,8,13,3,0,0,1,1,0,0,1,55,12,7,1724.00,30,High-income,2,40.00
3376,1970,Master,Divorced/Widowed,55282,1,0,2013-12-13,9,125,6,73,8,4,19,1,3,1,6,4,0,0,0,0,0,0,0,55,11,8,235.00,11,High-income,2,0.00
4679,1977,Master,Married,78710,0,1,2014-05-23,42,721,0,152,119,50,50,3,7,6,12,4,0,0,0,0,0,0,0,48,11,3,1092.00,28,High-income,3,0.00
10928,1958,Graduation,Married,66886,0,1,2013-09-16,28,315,4,62,41,31,146,2,7,1,7,5,0,0,0,0,0,0,0,67,11,11,599.00,17,High-income,3,0.00
4248,1960,Master,Single,98777,0,0,2014-02-17,23,1000,19,711,125,115,38,0,4,6,9,1,0,1,0,0,0,0,0,65,11,6,2008.00,19,High-income,1,20.00
6728,1985,Graduation,Married,29103,1,0,2012-08-27,38,16,0,17,6,3,6,2,1,0,3,9,0,0,0,0,0,0,0,40,12,11,48.00,6,Medium-income,3,0.00
6661,1974,Graduation,Married,67445,0,1,2012-12-08,63,757,80,217,29,80,11,5,9,6,12,6,0,0,0,0,0,0,0,51,12,8,1174.00,32,High-income,3,0.00
4725,1950,PhD,Married,50616,0,1,2014-04-13,71,30,2,25,0,1,9,1,1,1,4,2,0,0,0,0,0,0,0,75,11,4,67.00,7,High-income,3,0.00
3277,1955,Graduation,Divorced/Widowed,49431,0,1,2012-03-08,9,219,3,100,26,0,17,2,7,1,5,8,0,0,0,0,0,0,0,70,13,5,365.00,15,High-income,2,0.00
5555,1975,Graduation,Divorced/Widowed,153924,0,0,2014-07-02,81,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,50,11,1,6.00,0,High-income,1,0.00
2564,1953,Graduation,Married,61278,0,1,2014-04-01,87,111,3,28,2,6,15,2,3,1,4,6,0,0,0,0,0,0,0,72,11,4,165.00,10,High-income,3,0.00
946,1958,"2n Cycle",Married,26490,0,0,2012-09-22,92,45,47,52,21,20,25,2,3,1,5,6,0,0,0,0,0,0,0,67,12,11,210.00,11,Medium-income,2,0.00
3867,1947,PhD,Married,73059,0,1,2013-08-31,36,410,112,420,0,82,71,1,9,3,13,4,0,0,0,0,0,0,0,78,11,11,1095.00,26,High-income,3,0.00
6940,1966,PhD,Single,46734,1,2,2013-10-21,86,100,1,39,6,1,76,4,3,2,3,6,1,0,0,0,0,0,0,59,11,10,223.00,12,High-income,4,20.00
55,1963,Graduation,Married,56253,0,1,2012-07-12,83,509,0,65,7,11,5,4,7,2,9,6,0,0,0,0,0,0,0,62,13,1,597.00,22,High-income,3,0.00
7093,1985,Graduation,Married,19986,1,0,2013-11-14,74,3,6,5,0,2,6,1,0,0,3,7,0,0,0,0,0,0,0,40,11,9,22.00,4,Low-income,3,0.00
5084,1975,Graduation,Divorced/Widowed,58330,0,1,2013-12-25,87,445,53,213,104,98,151,1,6,4,13,4,0,0,0,0,0,0,0,50,11,8,1064.00,24,High-income,2,0.00
1777,1980,Basic,Married,25965,0,0,2012-07-09,29,2,2,11,41,7,11,1,2,0,3,8,0,0,0,0,0,0,0,45,13,1,74.00,6,Medium-income,2,0.00
8162,1956,Master,Married,14661,0,0,2013-01-01,88,4,1,11,6,2,2,1,1,0,3,6,0,0,0,0,0,0,0,69,12,7,26.00,5,Low-income,2,0.00
10826,1959,Graduation,Married,18690,0,0,2012-12-28,77,6,1,7,23,4,19,1,1,1,2,8,0,0,0,0,0,0,0,66,12,7,60.00,5,Low-income,2,0.00
8754,1974,PhD,Married,45068,0,1,2013-05-16,25,14,0,3,0,0,3,1,1,0,2,7,0,0,0,0,0,0,0,51,12,3,20.00,4,High-income,3,0.00
1987,1987,Basic,Single,21063,1,0,2013-09-25,34,1,10,11,19,3,15,2,2,0,3,6,0,0,0,0,0,0,0,38,11,11,59.00,7,Medium-income,2,0.00
11007,1968,PhD,Married,29187,1,0,2013-09-05,43,26,0,6,0,0,2,1,1,0,3,8,0,0,0,0,0,0,0,57,11,11,34.00,5,Medium-income,3,0.00
7426,1971,"2n Cycle",Married,54690,1,1,2013-07-11,76,111,16,37,7,9,18,3,3,1,5,3,0,0,0,0,0,0,0,54,12,1,198.00,12,High-income,4,0.00
9153,1964,PhD,Married,59304,0,1,2013-07-29,81,418,61,428,80,51,10,3,7,8,10,5,0,0,0,0,0,0,0,61,12,0,1048.00,28,High-income,3,0.00
10379,1962,Master,Single,59247,0,2,2013-08-11,87,327,9,122,19,14,83,5,5,2,9,6,0,0,0,0,0,0,0,63,12,0,574.00,21,High-income,3,0.00
9204,1970,Graduation,Divorced/Widowed,66731,0,1,2012-12-09,33,371,159,194,58,106,141,4,4,3,6,3,0,0,0,0,0,0,0,55,12,8,1029.00,17,High-income,2,0.00
3197,1980,Graduation,Married,77353,0,1,2013-12-16,38,275,59,107,69,101,59,2,6,4,8,4,0,0,0,0,0,0,0,45,11,8,670.00,20,High-income,3,0.00
2920,1975,PhD,Single,52614,0,1,2012-01-12,63,789,0,142,12,9,38,2,2,4,8,8,0,0,0,0,0,0,0,50,13,7,990.00,16,High-income,2,0.00
6961,1974,Graduation,Married,26751,2,0,2014-05-22,26,1,1,5,0,3,1,1,1,0,2,8,0,0,0,0,0,0,0,51,11,3,11.00,4,Medium-income,4,0.00
4673,1963,PhD,Married,81300,0,1,2012-10-30,17,1004,12,145,32,12,36,3,10,3,5,5,0,0,0,1,0,0,1,62,12,9,1241.00,21,High-income,3,20.00
9937,1979,Graduation,Single,70337,0,0,2014-02-01,75,187,81,149,25,43,91,1,2,2,12,1,0,0,0,0,0,0,0,46,11,6,576.00,17,High-income,1,0.00
8779,1985,"2n Cycle",Married,36145,1,0,2013-06-16,13,56,4,76,17,1,18,4,4,1,3,9,1,0,0,0,0,0,1,40,12,2,172.00,12,Medium-income,3,20.00
9596,1980,PhD,Single,65295,0,0,2013-12-23,19,365,32,117,34,110,6,1,3,3,13,2,0,0,0,0,0,0,0,45,11,8,664.00,20,High-income,1,0.00
2891,1963,Graduation,Divorced/Widowed,68118,0,1,2013-10-18,51,595,23,123,10,23,154,2,8,9,4,6,0,0,0,0,0,0,0,62,11,10,928.00,23,High-income,2,0.00
4910,1967,Graduation,Divorced/Widowed,68743,0,0,2012-08-30,81,1132,134,384,175,134,115,1,11,5,13,7,0,0,0,0,0,0,0,58,12,11,2074.00,30,High-income,1,0.00
75,1982,"2n Cycle",Married,41039,0,0,2013-07-25,32,34,11,137,179,61,45,1,8,1,5,8,0,0,0,0,0,0,0,43,12,1,467.00,15,High-income,2,0.00
10120,1955,Graduation,Married,38946,0,1,2013-10-24,84,116,6,82,6,6,41,2,3,1,6,5,0,0,0,0,0,0,0,70,11,10,257.00,12,Medium-income,3,0.00
6327,1967,Graduation,Married,65777,0,0,2013-12-19,87,565,32,435,28,32,54,1,2,8,6,1,0,0,0,0,0,0,0,58,11,8,1146.00,17,High-income,2,0.00
10142,1976,PhD,Divorced/Widowed,66476,0,1,2013-07-03,99,372,18,126,47,48,78,2,5,2,11,4,0,0,0,0,0,0,0,49,12,1,689.00,20,High-income,2,0.00
9826,1972,PhD,Single,86857,0,0,2012-12-09,96,899,102,838,133,102,40,1,5,6,10,2,0,0,0,0,0,0,1,53,12,8,2114.00,22,High-income,1,0.00
1501,1982,PhD,Married,160803,0,0,2012-04-08,21,55,16,1622,17,3,4,15,0,28,1,0,0,0,0,0,0,0,0,43,13,4,1717.00,44,High-income,2,0.00
10767,1989,PhD,Married,77845,0,0,2014-05-16,40,760,40,480,0,40,26,1,3,5,12,1,0,0,1,1,0,0,0,36,11,3,1346.00,21,High-income,2,40.00
7279,1969,PhD,Married,69476,0,0,2013-09-30,3,260,86,559,63,9,67,1,4,6,4,2,0,0,0,0,0,0,0,56,11,10,1044.00,15,High-income,2,0.00
7230,1960,PhD,Divorced/Widowed,50611,0,1,2012-04-10,98,459,0,24,6,0,4,6,4,5,7,6,0,1,0,0,0,0,1,65,13,4,493.00,22,High-income,2,20.00
143,1970,Graduation,Single,61209,0,0,2013-08-25,73,466,0,224,119,49,99,1,5,3,4,2,0,0,0,0,0,0,0,55,12,0,957.00,13,High-income,1,0.00
450,1958,Master,Married,42315,0,1,2013-12-07,90,67,15,80,17,11,80,3,1,4,4,3,0,0,0,0,0,0,0,67,11,8,270.00,12,High-income,3,0.00
9316,1952,Basic,Married,13084,0,0,2013-02-11,29,2,0,7,3,7,10,1,1,0,3,6,0,0,0,0,0,0,0,73,12,6,29.00,5,Low-income,2,0.00
6379,1949,Master,Divorced/Widowed,47570,1,1,2013-05-29,3,67,1,20,0,2,31,3,2,2,2,7,0,0,0,0,0,0,1,76,12,2,121.00,9,High-income,3,0.00
9239,1961,Master,Married,61923,0,2,2013-07-26,94,92,4,18,3,3,6,1,2,1,4,3,0,0,0,0,0,0,0,64,12,0,126.00,8,High-income,4,0.00
8315,1995,Graduation,Single,34824,0,0,2014-03-26,65,4,2,11,2,0,4,1,1,0,2,6,0,0,0,0,0,0,0,30,11,4,23.00,4,Medium-income,1,0.00
2868,1949,PhD,Single,26518,1,1,2013-08-04,33,20,1,28,3,3,2,3,2,0,3,8,0,0,0,0,0,0,1,76,12,0,57.00,8,Medium-income,3,0.00
10888,1961,Graduation,Single,45938,0,0,2013-03-11,46,273,11,178,62,83,29,2,8,4,6,6,0,0,0,0,0,0,0,64,12,5,636.00,20,High-income,1,0.00
1277,1960,Graduation,Married,78468,0,0,2014-09-04,29,434,22,388,104,22,34,1,10,7,10,4,0,0,0,1,0,0,0,65,10,11,1004.00,28,High-income,2,20.00
9977,1973,Graduation,Divorced/Widowed,78901,0,1,2013-09-17,99,321,11,309,33,26,34,3,9,3,5,4,0,0,0,0,0,0,0,52,11,11,734.00,20,High-income,2,0.00
10196,1978,Graduation,Married,71427,2,0,2014-12-03,26,212,123,177,15,64,23,2,8,2,8,4,0,0,0,0,0,0,0,47,10,8,614.00,20,High-income,4,0.00
6384,1978,Graduation,Divorced/Widowed,71022,0,1,2014-11-02,30,909,12,278,0,12,242,3,5,2,11,8,1,0,0,0,0,0,0,47,10,9,1453.00,21,High-income,2,20.00
8029,1988,Master,Single,90247,0,0,2014-04-29,27,1184,32,352,21,16,16,1,3,4,7,1,0,1,1,1,0,0,1,37,11,3,1621.00,15,High-income,1,60.00
968,1968,Master,Divorced/Widowed,41335,1,0,2013-12-26,24,112,19,21,16,14,5,3,4,1,4,7,0,0,0,0,0,0,0,57,11,7,187.00,12,High-income,2,0.00
6988,1986,Graduation,Married,71952,1,0,2013-10-01,93,656,80,455,52,107,93,2,8,4,8,4,1,0,1,0,0,0,0,39,11,10,1443.00,22,High-income,3,40.00
4472,1970,PhD,Divorced/Widowed,35682,1,0,2014-06-27,34,23,0,8,6,2,18,1,1,1,3,2,0,0,0,0,0,0,0,55,11,1,57.00,6,Medium-income,2,0.00
6991,1951,Graduation,Divorced/Widowed,43185,0,1,2013-10-04,88,537,6,42,16,6,30,2,9,3,6,8,0,0,0,0,0,0,0,74,11,10,637.00,20,High-income,2,0.00
3336,1948,PhD,Married,66375,0,1,2013-11-21,96,712,0,45,0,0,191,3,2,4,5,7,1,0,0,0,0,0,0,77,11,9,948.00,14,High-income,3,20.00
4301,1971,Master,Married,35178,1,0,2013-10-01,10,23,1,13,2,2,18,1,1,1,2,7,1,0,0,0,0,0,1,54,11,10,59.00,5,Medium-income,3,20.00
1940,1986,Graduation,Married,25252,1,0,2013-12-07,26,1,3,4,2,2,6,1,1,0,2,8,0,0,0,0,0,0,0,39,11,8,18.00,4,Medium-income,3,0.00
1272,1965,Master,Single,55250,0,1,2012-10-21,49,664,58,83,32,0,66,4,7,5,10,5,0,0,0,0,0,0,0,60,12,10,903.00,26,High-income,2,0.00
1388,1975,Graduation,Single,33249,1,0,2013-02-20,11,6,10,21,19,14,42,2,2,1,3,6,0,0,0,0,0,0,0,50,12,6,112.00,8,Medium-income,2,0.00
1044,1953,Graduation,Married,58398,0,0,2013-05-14,44,299,5,201,21,21,49,3,5,4,8,4,0,0,0,0,0,0,0,72,12,3,596.00,20,High-income,2,0.00
6969,1982,Graduation,Married,50272,1,0,2013-07-08,75,99,13,66,43,8,4,3,4,1,5,7,0,0,0,0,0,0,0,43,12,1,233.00,13,High-income,3,0.00
10479,1975,PhD,Married,76618,0,0,2012-07-12,64,749,40,294,121,160,147,1,3,2,5,1,0,0,0,0,0,0,0,50,13,1,1511.00,11,High-income,2,0.00
3619,1960,"2n Cycle",Divorced/Widowed,87305,0,0,2012-09-23,19,345,25,501,63,138,80,1,5,3,8,2,0,0,1,0,0,0,1,65,12,11,1152.00,17,High-income,1,20.00
1715,1978,Graduation,Married,25851,1,0,2013-11-02,45,9,4,18,7,5,5,2,2,0,3,7,0,0,0,0,0,0,0,47,11,9,48.00,7,Medium-income,3,0.00
10159,1970,Graduation,Divorced/Widowed,58710,0,1,2013-03-31,77,440,81,368,0,122,174,6,11,5,9,6,0,0,0,0,0,0,0,55,12,4,1185.00,31,High-income,2,0.00
1463,1958,Graduation,Single,45160,1,1,2014-03-29,9,8,2,5,3,0,3,1,1,0,2,7,0,0,0,0,0,0,0,67,11,4,21.00,4,High-income,3,0.00
5114,1965,Master,Married,74806,0,1,2012-12-19,1,670,9,249,0,28,9,2,5,4,5,4,0,0,0,0,0,0,0,60,12,8,965.00,16,High-income,3,0.00
4990,1954,Graduation,Married,59111,0,0,2013-02-05,90,524,0,134,28,28,155,1,11,1,8,7,0,0,0,0,0,0,0,71,12,6,869.00,21,High-income,2,0.00
4329,1984,PhD,Married,18988,1,0,2014-05-23,43,6,0,6,2,1,1,2,1,0,3,7,0,0,0,0,0,0,0,41,11,3,16.00,6,Low-income,3,0.00
10936,1965,Graduation,Married,72190,0,0,2013-02-13,79,597,166,597,172,166,249,1,5,6,4,3,0,0,0,0,0,0,0,60,12,6,1947.00,16,High-income,2,0.00
4692,1976,Graduation,Married,7500,1,0,2012-01-08,19,7,0,12,13,7,32,5,4,1,2,9,1,0,0,0,0,0,1,49,13,7,71.00,12,Low-income,3,20.00
7212,1966,Graduation,Married,44794,0,1,2014-08-06,99,54,0,7,0,0,4,1,2,0,3,6,0,0,0,0,0,0,0,59,11,0,65.00,6,High-income,3,0.00
6086,1955,Graduation,Married,80395,0,0,2013-11-23,62,445,25,706,80,76,48,1,6,5,12,2,0,0,0,1,0,0,0,70,11,9,1380.00,24,High-income,2,20.00
437,1976,Master,Divorced/Widowed,75012,0,0,2014-01-25,41,294,142,218,164,58,151,1,3,8,11,1,0,0,0,0,0,0,0,49,11,7,1027.00,23,High-income,1,0.00
11171,1965,Master,Married,56962,2,1,2013-11-10,60,292,3,77,10,3,26,7,6,3,5,7,0,0,0,0,0,0,0,60,11,9,411.00,21,High-income,5,0.00
11101,1991,Graduation,Married,89891,0,0,2013-04-15,17,412,22,132,59,28,183,1,11,6,8,4,0,0,1,0,0,0,0,34,12,4,836.00,26,High-income,2,20.00
5329,1949,PhD,Divorced/Widowed,35946,1,1,2013-09-27,24,8,0,3,0,0,0,1,0,0,3,5,0,0,0,0,0,0,0,76,11,10,11.00,4,Medium-income,3,0.00
610,1953,PhD,Married,53593,1,1,2012-07-08,60,349,4,78,6,0,43,8,7,2,6,8,0,0,0,0,0,0,0,72,13,1,480.00,23,High-income,4,0.00
9384,1978,Graduation,Married,66373,1,1,2013-12-06,57,328,9,124,12,24,109,7,4,2,10,3,0,0,0,0,0,0,0,47,11,8,606.00,23,High-income,4,0.00
5956,1948,PhD,Divorced/Widowed,45072,1,2,2013-10-16,74,144,2,99,7,2,30,5,6,1,4,8,0,0,0,0,0,0,0,77,11,10,284.00,16,High-income,4,0.00
10430,1973,Graduation,Divorced/Widowed,89694,1,1,2013-09-10,22,1126,28,211,37,28,42,3,4,3,4,5,0,1,1,1,0,0,0,52,11,11,1472.00,14,High-income,3,60.00
7875,1949,Graduation,Married,72025,0,0,2014-04-29,46,967,0,617,43,50,0,1,4,8,13,2,0,1,1,1,0,0,1,76,11,3,1677.00,26,High-income,2,60.00
7072,1973,Graduation,Married,67432,0,1,2013-03-29,69,432,79,341,177,136,170,2,8,5,4,4,0,0,0,0,0,0,0,52,12,4,1335.00,19,High-income,3,0.00
6255,1952,Master,Married,70545,0,1,2014-03-06,29,138,39,63,55,18,21,1,4,1,7,2,0,0,0,0,0,0,0,73,11,5,334.00,13,High-income,3,0.00
6516,1989,Basic,Married,17487,1,0,2013-03-18,37,0,0,1,7,4,6,1,1,0,2,7,0,0,0,0,0,0,0,36,12,5,18.00,4,Low-income,3,0.00
5564,1969,Graduation,Married,62882,0,1,2012-09-08,26,509,133,497,78,24,97,2,7,5,6,4,0,0,0,0,0,0,0,56,12,11,1338.00,20,High-income,3,0.00
5682,1953,PhD,Single,64108,0,1,2013-03-23,8,948,10,86,13,21,21,4,6,9,11,5,0,0,0,0,0,0,0,72,12,5,1099.00,30,High-income,2,0.00
7458,1956,Master,Married,34941,1,1,2013-06-03,26,39,2,25,4,3,24,2,3,0,3,8,0,0,0,0,0,0,0,69,12,2,97.00,8,Medium-income,4,0.00
5237,1950,PhD,Single,48767,1,2,2014-01-01,79,28,1,21,3,0,10,3,2,1,3,5,0,0,0,0,0,0,0,75,11,7,63.00,9,High-income,4,0.00
7761,1978,"2n Cycle",Married,38702,1,0,2013-01-08,71,13,11,24,13,8,40,2,3,0,4,6,0,0,0,0,0,0,0,47,12,7,109.00,9,Medium-income,3,0.00
5278,1964,Graduation,Married,82224,0,0,2014-01-25,83,307,26,360,138,31,40,1,6,9,5,3,0,0,0,1,0,0,0,61,11,7,902.00,21,High-income,2,20.00
3560,1952,Graduation,Married,83844,0,0,2013-12-05,57,901,31,345,75,31,191,1,4,4,11,1,0,0,1,0,0,0,0,73,11,8,1574.00,20,High-income,2,20.00
7235,1975,"2n Cycle",Married,17003,1,0,2013-09-12,37,2,5,12,4,8,7,3,2,0,4,5,0,0,0,0,0,0,0,50,11,11,38.00,9,Low-income,3,0.00
10548,1995,Graduation,Single,71163,0,0,2014-09-03,30,283,17,372,138,106,44,1,3,8,12,1,0,0,0,0,0,0,0,30,10,11,960.00,24,High-income,1,0.00
2281,1970,Graduation,Single,33697,1,0,2013-09-15,34,4,3,7,0,3,11,1,1,0,2,7,1,0,0,0,0,0,0,55,11,11,28.00,4,Medium-income,2,20.00
4073,1954,"2n Cycle",Married,63564,0,0,2014-01-29,0,769,80,252,15,34,65,1,10,10,7,6,1,0,0,0,0,0,1,71,11,6,1215.00,28,High-income,2,20.00
6974,1972,PhD,Married,83443,0,0,2013-12-31,89,518,42,742,55,56,84,1,6,10,5,2,0,0,0,0,0,0,0,53,11,7,1497.00,22,High-income,2,0.00
7938,1958,PhD,Married,51518,0,1,2013-03-10,92,350,8,66,17,4,4,2,3,2,10,3,0,0,0,0,0,0,0,67,12,5,449.00,17,High-income,3,0.00
7094,1975,Graduation,Divorced/Widowed,58330,0,1,2013-12-25,87,445,53,213,104,98,151,1,6,4,13,4,0,0,0,0,0,0,0,50,11,8,1064.00,24,High-income,2,0.00
3667,1969,Graduation,Married,80952,0,0,2013-02-28,20,778,178,689,41,27,44,1,8,5,11,8,0,1,1,1,0,0,1,56,12,5,1757.00,25,High-income,2,60.00
7723,1979,Graduation,Married,75507,0,0,2014-02-05,56,709,93,374,104,80,80,1,8,6,6,3,0,0,0,0,0,0,0,46,11,6,1440.00,21,High-income,2,0.00
3870,1978,"2n Cycle",Married,63855,0,0,2013-09-02,28,359,35,314,93,116,89,1,7,3,13,4,0,0,0,0,0,0,0,47,11,11,1006.00,24,High-income,2,0.00
4012,1972,PhD,Married,62220,0,1,2012-11-08,55,799,12,375,16,12,12,5,7,6,5,6,0,0,0,0,0,0,1,53,12,9,1226.00,23,High-income,3,0.00
5909,1964,Graduation,Married,58512,0,1,2013-09-19,25,895,10,101,13,0,152,5,3,4,8,8,0,0,0,0,0,0,0,61,11,11,1171.00,20,High-income,3,0.00
10470,1979,Master,Married,40662,1,0,2013-03-15,0,40,2,23,0,4,23,2,2,1,3,4,0,0,0,0,0,0,0,46,12,5,92.00,8,High-income,3,0.00
6488,1959,PhD,Married,38829,0,1,2014-06-04,86,76,0,7,0,0,16,1,3,2,2,5,0,0,0,0,0,0,0,66,11,2,99.00,8,Medium-income,3,0.00
10270,1981,"2n Cycle",Married,35523,1,0,2013-03-10,8,11,5,22,12,5,11,2,3,0,3,7,0,0,0,0,0,0,0,44,12,5,66.00,8,Medium-income,3,0.00
6887,1967,Graduation,Single,79146,1,1,2014-04-24,33,245,16,223,21,43,16,2,8,1,8,6,0,0,0,0,0,0,0,58,11,4,564.00,19,High-income,3,0.00
6406,1988,Master,Married,78285,0,0,2013-10-28,13,647,107,391,175,67,40,1,6,4,10,3,0,0,0,0,0,0,0,37,11,9,1427.00,21,High-income,2,0.00
7573,1978,PhD,Single,31626,1,0,2013-10-05,12,39,1,9,2,1,34,1,2,1,2,7,1,0,0,0,0,0,1,47,11,10,86.00,6,Medium-income,2,20.00
4508,1952,Graduation,Single,75127,0,0,2014-05-22,92,203,35,305,46,17,227,1,2,11,5,1,0,0,0,0,0,0,0,73,11,3,833.00,19,High-income,1,0.00
221,1955,Graduation,Married,48726,0,1,2013-04-27,90,138,3,38,4,0,59,3,3,2,4,6,0,0,0,0,0,0,0,70,12,3,242.00,12,High-income,3,0.00
5331,1977,Graduation,Married,74985,0,0,2012-11-09,8,587,51,898,247,0,86,1,3,6,7,2,0,0,0,0,0,0,0,48,12,9,1869.00,17,High-income,2,0.00
1911,1987,Graduation,Married,67430,0,0,2012-05-09,6,595,97,291,127,133,121,1,11,5,12,6,0,0,0,0,0,0,0,38,13,3,1364.00,29,High-income,2,0.00
20,1965,"2n Cycle",Married,46891,0,1,2013-01-09,91,43,12,23,29,15,61,1,2,1,4,4,0,0,0,0,0,0,0,60,12,7,183.00,8,High-income,3,0.00
8786,1956,Master,Married,62058,0,1,2013-05-26,52,301,7,74,10,0,58,4,6,1,7,6,0,0,0,0,0,0,0,69,12,2,450.00,18,High-income,3,0.00
10582,1979,Graduation,Married,72063,0,1,2013-03-07,3,180,32,348,76,32,90,2,5,2,12,2,0,0,0,0,0,0,0,46,12,5,758.00,21,High-income,3,0.00
1915,1951,PhD,Married,78939,0,0,2013-12-12,57,794,115,243,150,0,205,1,8,5,6,3,0,0,0,0,0,0,0,74,11,8,1507.00,20,High-income,2,0.00
8897,1965,Graduation,Single,42720,1,1,2013-04-24,9,392,5,91,28,26,112,8,7,3,7,8,0,0,0,0,0,0,1,60,12,4,654.00,25,High-income,3,0.00
2371,1972,Graduation,Married,33622,1,1,2013-04-13,22,39,1,22,3,4,12,3,2,0,4,7,0,0,0,0,0,0,0,53,12,4,81.00,9,Medium-income,4,0.00
4303,1957,PhD,Married,6835,0,1,2012-08-12,76,107,2,12,2,2,12,0,0,0,1,20,0,0,0,0,0,0,0,68,13,0,137.00,1,Low-income,3,0.00
6825,1953,Graduation,Married,41452,1,1,2013-06-03,86,13,0,3,0,0,0,1,1,0,2,7,0,0,0,0,0,0,0,72,12,2,16.00,4,High-income,4,0.00
1072,1965,PhD,Single,40760,0,1,2013-08-30,64,70,0,17,0,0,6,2,2,1,3,6,0,0,0,0,0,0,0,60,11,11,93.00,8,High-income,2,0.00
4964,1958,PhD,Married,74250,0,0,2014-01-26,90,680,11,392,75,0,0,1,2,11,4,1,0,0,0,0,0,0,0,67,11,6,1158.00,18,High-income,2,0.00
